id,url,title,description,content,source_name,source_quality,category,author,published_at,collected_at,language,importance_score,urgency_score,recency_score,credibility_score,final_score,story_group_id,is_breaking,is_processed
bd300d14-cfa5-42e3-a671-02929e242da4,https://news.google.com/rss/articles/CBMi_wFBVV95cUxQR1g2N3o3MU9MN1BROUVMcW9BamZwTVRDcm90T1VabGRhZUZIRUp2REdzc1VSM2tvcDBYYTg0RU5sNi1FdFhnZnZ0MHVLWERDVWhxNjNCQkZkRjZQeWVlTmlxZWhMdmJFRjhNRFd3VVRaUEtXSE80cDhZeGZtenJlSmdJem1mRU5YM0s1bGFLTkxsc1ZQUGxuT2NnbjdmekJvbDNZUjN6bnZqd1JvcEVsTDlKYWpsakdCWngtcmZXdGlKZlRrMEVEaGUzMEczaWxWU21ERG5yYk1XTHFBNFF4eWVtb25tRU5IUEx2ZHM3X1ZLc2pyNXJTd21pRm9qNTA?oc=5,"August Inflation Came in Hot, and the Odds of a September Rate Hike Are Now 85%. But There's a Silver Lining Driving Stocks Higher. - The Motley Fool","August Inflation Came in Hot, and the Odds of a September Rate Hike Are Now 85%. But There's a Silver Lining Driving Stocks Higher. The Motley FoolNo relief from inflation as Middle East clashes lifts fuel prices to painful levels AP NewsStock Market Today: Dow Moves Higher; Odds of Rate Hike Jump After Inflation Report — Live Updates WSJGasoline likely to boost US consumer prices in August ReutersInflation persisted in August, potentially locking in a Fed interest rate hike CNBC",,Google News Business,7,BUSINESS,,2026-09-11T17:32:00+00:00,2026-09-11T22:24:16.864389+00:00,en,52.4286,39,60,55,56.5,f71624b9,False,True
97cc1dd1-a09a-47fc-a901-efea6df9d1e0,https://news.google.com/rss/articles/CBMifEFVX3lxTE9IRTNSMmlNWGVPckVkSTZ1b3NXUGktcE42XzZBek9BN21aSDNGVUlvT3V2Zm1ReDQ2aV9KUlB4ZnpYUjk0ckNIOVRpWGtrbUE4NzJjM1JEOEtuR0tSV1ctSG5jYUprYlRRSy05eE85UWNKT3dmTm1HUWJzS1Q?oc=5,Compost microbe yields enzyme that tackles polyurethane foam and nylon - Phys.org,Compost microbe yields enzyme that tackles polyurethane foam and nylon Phys.orgBreaking down shoe foam by genetically tweaking a microbe found in compost EurekAlert!,,Google News Science,7,SCIENCE,,2026-09-11T21:00:05+00:00,2026-09-11T22:24:18.053274+00:00,en,50.6429,44,80,50,59.1,15f521ad,False,True
175a7211-3806-4358-b611-83b453da4dc1,https://news.google.com/rss/articles/CBMimwFBVV95cUxPcHZHOFozYnA1Z0tSZkx6MndlbHB3dk1uSlVhLVR1X2M5X09iMk1lVzFpSDhWdmFLUFdwN2d3NHJkQ0tsVGx3a3E2cDcwZFZKUmk1U0JDNDJkMHV4X2QxamRfX1pQYWNIRnljM29pQ1dJQmJkTnR3TGRqQ0FhUHA5X0x0SUR4YXVKS1lnWmhOZ2RqUV9WS1FWRXd4ONIBlwFBVV95cUxPcmlZNmtScTlhRTBqVUViaE9aak1xOGtiVGZhaTlaYUJyR0tLVmM2VkRBV001SDhILUlMc2xWX0QteHhFWTFQbDVKTVJSUDd2a01NX2t4dVB3Y3gtTlVCcW80bU1aT3BjVGJfQlk5enNmdmpET1g4VjNTclRtbE1xTDFtVnI4SHRldTg0WmJNblJtYVhWeUFJ?oc=5,Blue Origin sets sights on Mars with new NASA network - The News International,Blue Origin sets sights on Mars with new NASA network The News InternationalRocket Lab protests NASA's decision to award Blue Origin $700 million Mars orbiter contract SpaceBlue Origin to develop communications network around Mars for NASA W.MediaBlue Origin to become first telco on Mars with $700m NASA contract datacenterdynamics.comNASA selects Kent-based Blue Origin for Mars telecommunications kentreporter.com,,Google News Science,7,SCIENCE,,2026-09-11T11:41:00+00:00,2026-09-11T22:24:18.053274+00:00,en,50.6429,28,40,55,50.5,631b2497,False,True
96a7bc21-0ec8-423b-843f-414361b7e92b,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNd29JdHpYTDFzZ0ljOWxkZHFrdnFJbTZ4bHdCX09QWjIxSE0tZWxCYkY3bm5Ia1lOdEhzalZraFI2NUduVlNIZk5TX3NZbVo3XzNfR0duWGM5ckxXdTVGM0dWYlFDbXRmN2pITm1jdlR1QUM4Z2NPdllzckxuekl0TFhhMnVIT1hw?oc=5,"Venus disappears behind the Moon, 14 September 2026. Here's how to see the lunar occultation - BBC Sky at Night Magazine","Venus disappears behind the Moon, 14 September 2026. Here's how to see the lunar occultation BBC Sky at Night MagazineSay Goodbye to Venus The Vineyard GazetteRare Moon-Venus spectacle brings free stargazing events across Thailand Nation Thailand",,Google News Science,7,SCIENCE,,2026-09-11T08:52:09+00:00,2026-09-11T22:24:18.053274+00:00,en,50.6429,20,20,55,45.7,2d80a242,False,True
2ea00698-4999-4da4-8aac-dce62ab48d5d,https://news.google.com/rss/articles/CBMiXkFVX3lxTE43N0NXcGQ5dWg5c3RGTUJxbnlmYUg0ZTJvXy1jZXdOSHBwcmUzZGtRWmo0bW81V2RiZHZwR0Fza3ZqSkRxUGxfZGt0QmlHV215MnNKMjFZY1NfRFcxNHc?oc=5,Galactic Archaeology Study Confirms Element Formation Timeline After Big Bang - AZoQuantum,Galactic Archaeology Study Confirms Element Formation Timeline After Big Bang AZoQuantum,,Google News Science,7,SCIENCE,,2026-09-11T06:08:00+00:00,2026-09-11T22:24:18.053274+00:00,en,50.6429,20,20,45,43.7,a284f070,False,True
99efe8e4-427d-43d6-9406-2919f71e6193,https://news.google.com/rss/articles/CBMirAFBVV95cUxOdGZTOGtPZEcxcWNzZ0dIb2NxTlJNMENQNGMwUVpkbWRMTUxsaHdGNW1jTGhYWjVGNVlIa1JWNXVFOEZZRGRZUnNmMG9oUnk2T0JIWUdyTUY0LXRnajc5aUU1SkNzMExmYWpiRk15bTQ2U3JYeFJyNnVKYm1SdTQwYjJWS0dESGZWMWtyV1l5VWRiS2d0ejJrODBHVk9ZWWUtajBWckpEeFdsOGV0?oc=5,Surface roughness can mislead nanoscale battery analysis - Wiley Analytical Science,Surface roughness can mislead nanoscale battery analysis Wiley Analytical ScienceKAIST develops nano-analysis method to eliminate false battery signals DongA ScienceKAIST researchers identify 'false signals' that mimic ion movement in battery analysis 헤럴드경제,,Google News Science,7,SCIENCE,,2026-09-11T07:17:07+00:00,2026-09-11T22:24:18.053274+00:00,en,50.6429,20,20,55,45.7,5b5421f5,False,True
55883f7e-702b-49aa-b84f-a356db2b18e0,https://news.google.com/rss/articles/CBMisgFBVV95cUxPcDdwUWZjckV4QlVleFB0VXY5LW9CZGRLNi1VZDdNejdzbk5lWkJRel94Yks1WW5MZUZleER6c05ib21kbUR5QW16ZTljeDdKdVpRYVk4eEdGeWJoZ0J6d3ByTGZEYWt2MW9IZGdKdjVEdWM1QXA0Z3hXOFNkS21XbWtBYzRsMnZidHhmaGhIdWFsLUg5bUJRbVdJQUJGbEFSYmEwalhPT1NTcWtvXzJtRG1n?oc=5,Alexis Mac Allister sends contract message to Liverpool hierarchy with Champions League stunner against Atletico Madrid - Goal.com,"Alexis Mac Allister sends contract message to Liverpool hierarchy with Champions League stunner against Atletico Madrid Goal.comLiverpool vs Atletico Madrid LIVE! Champions League score updates, news, prediction and line-ups Sky SportsLiverpool fight back to beat Atletico Madrid The Express TribuneRio Ngumoha: The way Anfield roars... it's crazy and it's special Liverpool FCLiverpool Overcomes Marco Llorente’s Curse After Beating Atlético Madrid in the Uefa Champions League beinsports.com",,Google News Sports,7,SPORTS,,2026-09-10T06:20:51+00:00,2026-09-11T22:24:19.681899+00:00,en,45.2857,34,10,55,42.1,0d84a4a1,False,True
a7578e9b-f104-4b00-b19d-76144e40437b,https://news.google.com/rss/articles/CBMikAFBVV95cUxOUXdDWnhCTUZPdWxISU9GdUtQVFhoTEZXRmpFS29DX1ZTNmlJdDluaUV5ZTNIVG1UcGoxbm1ianBFOXpQcV9ZZVhVelU3MVBlWVBCV0o0dldFZnlNelZoelh4T0xyY1diV25NNDN3ZWZ4bUI4Tm04eXNuUVVYN20teFI4emVhZW1OV19DYjBrZjM?oc=5,A Fed hike next week seems certain after the latest inflation data. Here's what's ahead - CNBC,A Fed hike next week seems certain after the latest inflation data. Here's what's ahead CNBC,,Google News Sports,7,SPORTS,,2026-09-11T19:13:28+00:00,2026-09-11T22:24:19.681899+00:00,en,42.2857,39,60,45,49.6,9ea897e5,False,True
27c72602-2d5f-4e9f-ace8-b44a7178fd37,https://news.google.com/rss/articles/CBMihwFBVV95cUxOX2tPallzWlNtV3VNN2h5TEJORC1qVHV2aUlPZ09SMjk0dUNUNHhtNFBUanFRd1JOTXlFT0JWWHJQUGI3SVVybzhEMG5vZDZzRDJzT2I0bU15YXdHSHZaektYVEFtRTNDVXBTclZ4QnlTSk9tZ2FZcmdLVm1BeGxCQWFDTmVtTW8?oc=5,FPL GW4 Predicted Lineups: Every Premier League Club’s Starting XI - Yahoo Sports,FPL GW4 Predicted Lineups: Every Premier League Club’s Starting XI Yahoo SportsPremier League predictions: Chris Sutton v Dorking Wanderers manager Marc White - & AI BBCPredicted line-ups for every Premier League team in Matchweek 4 Premier LeagueALEX CROOK PREVIEW: Premier League GW4 – Football & Racing News starsportsbet.co.ukFinal One Standing 2026/27: Gameweek 4 Predictions William Hill News,,Google News Sports,7,SPORTS,,2026-09-11T19:28:07+00:00,2026-09-11T22:24:19.681899+00:00,en,45.2857,47,80,55,57.4,553bf1a9,False,True
0b949be9-0e30-4437-bc99-db2c325b3f18,https://news.google.com/rss/articles/CBMif0FVX3lxTE85LXI5YnlsaUd1SXFtRGpaajZHT2hUUzVMaExiVTgzYU9ucTlRckp4b01wN29jVE9ramp5THQtS09nVnBGdUZ3aEMtWE1KN1RycTNmUy1TYmo1NXJFODFMYmtyNk1wX1RQc3E3Z0xFUnZMWEx1RXlVMVRnbnVpQ1U?oc=5,"PREVIEW | Brest vs PSG: team news, lineups, predictions (Ligue 1 13/09) - Yahoo Sports","PREVIEW | Brest vs PSG: team news, lineups, predictions (Ligue 1 13/09) Yahoo SportsLigue 1 Matchweek 4 Odds Canada: Brest, Monaco Value Picks RG.orgBrest vs PSG Picks, Predictions and Odds for September 13, 2026 Scores And StatsBrest vs PSG Preview – prediction, team news, lineups | Ligue 1 2026-27 Khel NowBrest vs PSG, Strasbourg vs Monaco: Odds, Predictions, Best Bets RG.org",,Google News Sports,7,SPORTS,,2026-09-11T18:56:00+00:00,2026-09-11T22:24:19.681899+00:00,en,45.2857,39,60,55,52.6,250972b7,False,True
982fd344-6eb1-4a76-a9ec-a34ec81e8a15,https://news.google.com/rss/articles/CBMizwFBVV95cUxNdFFYVkFJdk1JU3l4VS1Rd2Z6bURENlFVX3IxS3hxbGczRDZ3TmZ0XzdfekRZYzhSU29kcWx4VkdoOU1ZM21NM3BHTGFUME1XVjE5ckY0b2U1dVJQdEpCaHZ2LW55SG5TWlFRRFV0S1Jud2ZPb3R6eFlFb2FXTWRiOENJVkpuY2NDMkNGeVVWUzRDQzA0cEo1dGJCbWVLYzFyOXllWHRxX2NPRHVmM2Q0QkxTci13ZWV1TlZhdXdEXzJfWm5mb1VhQklLSUU5T3M?oc=5,Taylor Townsend and Katerina Siniakova win their first US Open women's doubles title together - FOX Sports,Taylor Townsend and Katerina Siniakova win their first US Open women's doubles title together FOX SportsSiniakova and Townsend reign in New York and complete the 'Career Grand Slam' PuntodebreakAPTOPIX US Open Tennis Dayton Daily NewsSiniakova and Townsend complete career Grand Slam together with US Open comeback WTA TennisUS Open Tennis couriernews.com,,Google News Sports,7,SPORTS,,2026-09-11T18:21:21+00:00,2026-09-11T22:24:19.681899+00:00,en,45.2857,39,60,55,52.6,34a17abe,False,True
d32b7f86-62ab-42b3-8798-de5088527528,https://news.google.com/rss/articles/CBMihAFBVV95cUxOMm9uQW95MnpxdGpYdVlzVXZjU0NwWm1YYUdTd3lQZW1kclEzdFRiR1Z4blNwdzZheTlQQUJHMTdNa0Q5cGdHd2dtWXZXamo3NXZEYjNoS2wxTTBqTUhBWFA4SVJZUGFUTWRKTWh4c3Nvd2R2a09QX3M4TUFBbUdOR0R2STg?oc=5,Report: Liverpool must pay £75m to sign Premier League star - Yahoo Sports,Report: Liverpool must pay £75m to sign Premier League star Yahoo SportsLiverpool transfer news: Reds agree deal to sign the next Adam Wharton AnfieldWatchUpdate On Manchester City And Their Pursuit Of This Crystal Palace Star: Good Decision For Maresca? The 4th OfficialNewcastle United line up move to sign £75m Palace ace CaughtOffsideHow much is Adam Wharton worth after Elliot Anderson & Enzo Fernandez transfers? Crystal Palace legend talks ‘ballpark’ figures while making bold prediction for 2027 Goal.com,,Google News Sports,7,SPORTS,,2026-09-11T18:55:00+00:00,2026-09-11T22:24:19.681899+00:00,en,45.2857,54,60,55,54.1,14cc1d3a,False,True
b06dfed2-cf1e-46dc-98d4-4f68c0cbe8ee,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1POXIyUEF6bjBHQTZNSlhCM2dOSWpwSDAzb1ZjTVFHRDdIR0ZzU0lValNBUE83TjJjUGtabEFXdzZGQjJHQ0RkdUJUOHlKNzFRM0wxSElrT2t2MEhDLTlQVGRvb0RhMWs?oc=5,Fenerbahce: Ismail Kartal still head coach despite resigning after Roma game - BBC,Fenerbahce: Ismail Kartal still head coach despite resigning after Roma game BBCFenerbahce boss announces shock resignation after Roma draw in Champions League BBCFenerbahçe resolves uncertainty over Ismail Kartal's future YSscores'What do you mean resign?!' – Archie Brown left in total disbelief as post-match interview takes wild turn Goal.comStunned Champions League star discovers manager has quit club just minutes after final whistle inkl,,Google News Sports,7,SPORTS,,2026-09-11T19:50:50+00:00,2026-09-11T22:24:19.681899+00:00,en,45.2857,47,80,55,57.4,f3b10a8f,False,True
cb127245-167e-4fd7-b332-2321048c6b6b,https://news.google.com/rss/articles/CBMifEFVX3lxTE9hSTc4M2hQU2JldFB5aE9qU1QwNFlfaHQ5VWM1UEFzUG5JTUltZ0x1VkhTR0huQVloQW1OX2wteFZHWkQ4S1ZxbkkxMjdQMnE4c2htR0d5NTg5SWx3dkE2SXQ3c1drdVVtNG9SMFRaTDMxb1JzdEkyTFh4OTc?oc=5,Chelsea v Hull City: Key stats and talking points - Yahoo Sports,"Chelsea v Hull City: Key stats and talking points Yahoo SportsPremier League predictions & Jones Knows' best bets: Hull's run can't continue at Chelsea, can it? Oh, it can Sky SportsCaicedo, Palestra, Henderson - Latest Chelsea injury news for Hull City clash Football London'I do think' - Alan Shearer's prediction as 'brilliant' Hull City prepare to face Chelsea Yorkshire PostTraining gallery: Eyes on the Tigers! | News | Official Site chelseafc.com",,Google News Sports,7,SPORTS,,2026-09-11T18:45:00+00:00,2026-09-11T22:24:19.681899+00:00,en,50.2857,39,60,70,57.4,7db84d42,False,True
118cb9dc-5135-4df4-aba2-6c7aea618703,https://news.google.com/rss/articles/CBMifEFVX3lxTE5HS0dVNWo4akVYd1pJSkRscmtoLUVNT3NuZXV3M21xcTdqZjJ3ZGpORFQxS0pfTk16cWNUb0pLMW94TXdNWklJWUt1WWhZWGhleGF6NzRidjREb09RWXlpc0dPVDhzdlQ5RTRDS2tKWXMwQWp3cGpfOHFhWHk?oc=5,Friday Foursomes Preview: 2026 Solheim Cup - LPGA,"Friday Foursomes Preview: 2026 Solheim Cup LPGAMushy, but in a good way: golf fans enjoy Dutch snacks at the Solheim Cup bastillepost.comSolheim Cup on a knife-edge after Korda record afp.comU.S. players pay tribute to 9/11 on Day 1 at 2026 Solheim Cup GolfweekThe Solheim Cup, now 20 editions old, owes much to its namesake GOLF.com",,Google News Sports,7,SPORTS,,2026-09-10T16:34:57+00:00,2026-09-11T22:24:19.681899+00:00,en,45.2857,19,10,55,40.6,c6b4cb16,False,True
4ade1a21-629b-45c4-a560-2b0e5151e060,https://news.google.com/rss/articles/CBMikwFBVV95cUxPeG9zZjJJT3prWUxJdElIU3I3WEdaRkFuMFNmbFoxcnMzaXJNalVNVXBZeWw2Vk1Qb0NYY0pCSjkxcWswSlpCVVM4SjlnSEJCeUY5b3VwZ1RUM0NXNkNGV0Y3M0tmNUE4RVk1RFVHUXpFUmlRQWJNZGJ2c0hlV2R0UjlZS3A4OHVmeWVMMFVKMFk4RkU?oc=5,How to Watch the 2026 US Open Men's Semifinals and Women's Doubles Final Live for Free - pcmag.com,"How to Watch the 2026 US Open Men's Semifinals and Women's Doubles Final Live for Free pcmag.comHighlights of 2026 US Open tennis championships XinhuaU.S. Open 2026: How to watch semifinal matches today, full TV schedule, streaming info and more Yahoo Sports[𝐖𝐀𝐓𝐂𝐇𝐋𝐈𝐕𝐄]𝐇𝐃!] US Open Tennis Live ESPN 𝐒𝐭𝐫𝐞𝐚𝐦𝐢𝐧𝐠 大分トリニータオフィシャルサイトHow to watch US Open 2026 online from anywhere: FREE live streams for men's semi-finals What Hi-Fi?",,Google News Sports,7,SPORTS,,2026-09-11T13:11:12+00:00,2026-09-11T22:24:19.681899+00:00,en,45.2857,46,40,55,49.3,84d409ab,False,True
64bd4dd0-848a-4450-b3f2-7997704a8e64,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE94ZGNDcEZVVDFMOGhBamFmTFJTc043QnFaZmNfdFZQZl9sbVhwUjdqMFdoVjlrY3QtS0JrNmlQZVhIX0Q2MHNiLURlTGhQdm1UekM1S0M3ZnptVGxvOUNiaUMzMmluUGM?oc=5,Russell Martin: Leicester City boss bemused why he 'upsets so many people' - BBC,"Russell Martin: Leicester City boss bemused why he 'upsets so many people' BBCAfter flak at Rangers and my new club, I don't know why I upset people so much The Rangers ReviewSouttar: We’ve Got To Stand Up LCFC | Official WebsiteRussell Martin hits out at Oxford United fans after 'sacked' calls at Leicester Oxford MailRussell Martin says criticism of him is 'personal from some in the media' The Scottish Sun",,Google News Sports,7,SPORTS,,2026-09-11T14:54:09+00:00,2026-09-11T22:24:19.681899+00:00,en,45.2857,31,40,55,47.8,0ea8f7b2,False,True
50389fde-c3e3-4756-b322-49542a45a8fe,https://news.google.com/rss/articles/CBMisgFBVV95cUxNODRXQW9aYUZxcG5vMV9DS0dJbGRtVkxQaHFEMHBGUFVKMFFIRDZhUm13LTZCd0R5VnY1ZEZvRGd3RmdhenhpcmY1TElpd0JtVnJuZlBQeG9GM3NnMzBhUVlvM0YwM2FKT1R2SzllUnpzbmxaOGtwd0ZyaFdFeUI1V2RNdXM2YXZuUTRTZldIWEVBQk9pbnllVVNjcnhuU0NSb0h1WWRKTVctOTVZdC1STzZR?oc=5,Scientists discover tiny protein region that shapes tooth enamel - News-Medical,Scientists discover tiny protein region that shapes tooth enamel News-Medical,,Google News Health,7,HEALTH,,2026-09-11T14:17:00+00:00,2026-09-11T22:24:20.127895+00:00,en,52.4286,38,40,45,50.4,eaaf9887,False,True
be4bd479-8137-4c70-9a86-add7302dbe5e,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPWTFMb1RjaHM4ZWpBZGNrb3I3X2p3ZGZoMHFXYW1SWkRvY2xFVUg4NlZBeF9fMkNmNXliNWVBSEdJT2xCLUcwT0R5eUs1eGo2RWFJeXE3UlE1bmJRQi01amkyd2pvc1VJQlF0d1ZkcXE3LWdmaVNFc1QtQ0FyMmVNYV9MVDh2NGhZcVhCVDJZdGlhU0l3c3I0c0J4YTFyYTBXY1A2eUFJWUU?oc=5,Timothee Chalamet's shocking role in Kylie Jenner surgery plans laid bare - Geo News,Timothee Chalamet's shocking role in Kylie Jenner surgery plans laid bare Geo NewsKylie Jenner Reveals Plans For More Cosmetic Surgery After Saying She Wants To Be The 'Best Example' For Stormi YahooKylie Jenner’s Bigger Implant Confession Comes With a Timothée Chalamet Twist AOL.comTimothee Chalamet 'pressuring' Kylie Jenner for another cosmetic surgery? The News International,,Google News Entertainment,7,ENTERTAINMENT,,2026-09-11T10:22:58+00:00,2026-09-11T22:24:21.800318+00:00,en,40.5,18,20,55,40.5,158574f7,False,True
e40df40a-8e3c-4599-b3e0-4126004a5fcd,https://news.google.com/rss/articles/CBMikwFBVV95cUxQck1mOWxyLWFkQ2Zjd2JrS0pNcVEwb0VHaE5udXJNWWNQS1o5YnF2NHBJanFHTTNrMWtkci1hbjVIZFZzSVhJcG9vQi1UMGxVS2VKRFY4RlpDTzFpY1h0TXRkMEtCdWFmWXJSS3NfTnBPeVVsaDJZNnZhMms5aVUtaURFQzl4bDJHNnA0X2F3YVg5aFk?oc=5,Prince Harry Has ‘Issue’ With King Charles’ Letter Labeling Him and Meghan Markle ‘Private Citizens’ - Yahoo,"Prince Harry Has ‘Issue’ With King Charles’ Letter Labeling Him and Meghan Markle ‘Private Citizens’ YahooHarry and Meghan 'surprised' by King's letter making clear they remain non-working royals BBCRidiculed by the press – and now King Charles is joining in. Sorry, Harry, but what did you expect? | Emma Brockes The GuardianPrince Harry and Meghan not working royals, says King BBCThe Royal family ‘obvious elephant in room’ for Prince Harry The News International",,Google News Entertainment,7,ENTERTAINMENT,,2026-09-11T13:07:01+00:00,2026-09-11T22:24:21.800318+00:00,en,48.5,26,40,70,51.1,04e7d5c2,False,True
d82d437a-fff9-42a2-b21e-a0eb14d35589,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQakkwTERFN2hXelVTd2RBemdFS1Rxd1ZLLUFRUmdMZjNBN2R0S3RmSGdBUzNFcXZCTVFZM09zc2lqYU1DeHdUMzAzbkRqZnQwaDBwVVhmYWZOQVV0c2I4RU54cUlpdDZMdkJwTFVaSkVhZnQ1eGJnMWFEcEdTR01QZzJDaTZhX1dFcHI4alF4Qi1DYV9DZGFESXpGS2xRRURJcXhPX09rQlNPVTQ?oc=5,James McAvoy addresses Christopher Abbot replacing him as Professor Xavier - Geo News,James McAvoy addresses Christopher Abbot replacing him as Professor Xavier Geo NewsJames McAvoy reacts to Christopher Abbott’s casting as Professor Xavier in new ‘X-Men’ film (exclusive) Entertainment WeeklyJames McAvoy Gives His Blessing to Christopher Abbott as the New Professor X in MCU’s X-Men Reboot IMDbJames McAvoy Reacts as New ‘X-Men’ Cast Takes Over YahooJames McAvoy’s Response to Marvel’s X-Men Reboot May Surprise Fans AOL.com,,Google News Entertainment,7,ENTERTAINMENT,,2026-09-11T18:56:00+00:00,2026-09-11T22:24:21.800318+00:00,en,43.5,34,60,55,51.1,bcd899a1,False,True
7023dc07-941a-4847-9b90-1f8012a13a72,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQbEJWTDg4OGhGUk93S2tpRmRZTjdHSlZRUHVMLTJrV0VRUVc5a3ZscWozWWtaZVdqQkVNTWtEcW9nX1R5cTJ4Zkxxam9JMVhvSklDcVdWRG9RXzc1M05FY1hDMDgtV1VISi00OEVsMjVZa2NpZVdjcklMX0Via3RUZ1JWTXpmVFZJQUlnUzYyMjJpTDJDZEs1cHJyWERlVTFjM0F5VWRxY21TTXZfV3RfODZSNVA4c1FrR3VwbVFIS2F4Szg?oc=5,Jennifer Lawrence finally joins Instagram – but she has one warning - USA Today,"Jennifer Lawrence finally joins Instagram – but she has one warning USA TodayJennifer Lawrence has a message for Instagram users The Express TribuneWeekly Round-Up: Pop Culture and Fashion Moments On Our Radar | Grazia India grazia.co.inJennifer Lawrence makes Instagram debut as 'jlaw'; fans await Priyanka Chopra banter after viral Paris meet IBTimes IndiaQuote of the day by Jennifer Lawrence: 'The internet to me is kind of like a black hole, and I never reall The Economic Times",,Google News Entertainment,7,ENTERTAINMENT,,2026-09-10T18:13:00+00:00,2026-09-11T22:24:21.800318+00:00,en,53.5,14,10,55,42.6,4a85d2cf,False,True
d508aaa5-64b5-4cde-a1fa-c599ca63b735,https://news.google.com/rss/articles/CBMipAFBVV95cUxONlVGRTNjd1A4UnAwMzNTMjEzOFd6Y19zakxET1A5U3J6em9xbE9Ia0o1eGxndHFEQjBhQkVFa0hJTHRYM1YzT0VmV1RLejBRLVpoU0ZaZGgySUZ1T041S2t1cGNTY3kxd3pXSlFDYjF3SFV6VEI5LTJoNTBjSE1qeWp6RXFOWW9EQjNjMXk0Z3hoOHFoYlI4Tkt1X0xna1ZheHQ0TQ?oc=5,"Le Havre Rendez-Vous Takeaways: Local Players Navigating Rough Waters, Public Broadcasters Still Buying, Animation Studios Adapting - Variety","Le Havre Rendez-Vous Takeaways: Local Players Navigating Rough Waters, Public Broadcasters Still Buying, Animation Studios Adapting VarietyFrench distributors look to weather the storm BroadcastGlobal Demand for French TV Falls Off a Cliff NewserFrench Animation Sales Plunge 30% As Export Market Contracts Cartoon BrewLongstanding Franchises, Distinctive New IPs Help French Animation Industry Weather Market Slowdown Variety",,Google News Entertainment,7,ENTERTAINMENT,,2026-09-11T12:13:00+00:00,2026-09-11T22:24:21.800318+00:00,en,43.5,26,40,55,46.3,cfce7acd,False,True
6d7fbd6c-9dc4-4454-98ea-d644573a1cd0,https://news.google.com/rss/articles/CBMinwFBVV95cUxNQ3llcWttMnJJa21Mam1pRVN1NkNwVW1rYXBjOW5YZjlra1E4dlhNU0l4TERlX2Nhc2lxWWdXa215MzNHXy1KcnBlUmUzblRGVWRnb0tPSEhWSnVYSzR5SHpULTg5ZjZTQk9NQ0t1QklianJRcHVMbFo3RUlBa3NBNWhaa0ZZY2R2LUIwOEtPT0t3TkJ1bUtoamdpdWpHcTTSAaQBQVVfeXFMUGNhYktaSl80Q0x6X0J4V1RyR3FDeExRMVBzS3UzNDl1OWNwU0JvZlJrM2F0eXVQN2tPQmZpMjFRMTlONEdtdHczT2hBTmMyMzFDTHlXbVFkeVVUUHFOaUNQTzBsSWFGWEhPZHo5M01BVUYteW1DYlZ0Wkp1YXBYNXBUY1pSQ2hCQ0ZlQXhzb0luUjdUY1EyQVl1Mnl4bDZ3NDZ2aE0?oc=5,Reports: 'Ransom Canyon' canceled after two seasons on Netflix - upi.com,Reports: 'Ransom Canyon' canceled after two seasons on Netflix upi.com'Ransom Canyon' Canceled By Netflix After 2 Seasons (Exclusive) DeadlineNetflix’s answer to Yellowstone canceled after two seasons The IndependentNetflix Subscribers Are Begging Company to Undo Popular TV Show’s Season 3 Cancellation AOL.comMinka Kelly Speaks Out for the First Time After “Devastating” ‘Ransom Canyon’ Announcement Yahoo,,Google News Entertainment,7,ENTERTAINMENT,,2026-09-11T14:00:49+00:00,2026-09-11T22:24:21.800318+00:00,en,43.5,26,40,55,46.3,b51c7ad5,False,True
a4383462-e8e1-408b-923f-46326891ef4b,https://news.google.com/rss/articles/CBMimwFBVV95cUxOQzFpSlYyZlZCa3JCQzBNRVN5WVc0bE0zSWd6bWVxVnpPS1IyN3dReUVaQmREVGlnZjkyak5qakphb3cxeDZNTWRXTk0xc0lvVURfQVgyN01mRUEzQUctM2huZUVkRUY3S1R6R0puY1NRZ0dyWmlNdmJxM3RMSzB4SXkxa0hYMmxkQjFFdm40Tk1FVWhMdHJGTFRDYw?oc=5,Global Africa Hub at TIFF Market Looks to Boost Continent's Filmmakers - Variety,"Global Africa Hub at TIFF Market Looks to Boost Continent's Filmmakers VarietyHow ‘Obsession’ Rewrote TIFF History hollywoodreporter.comWhy UK sales agents are hoping TIFF: The Market retains a relaxed, back-to-school vibe Screen DailyTFS Returns to TIFF® with Expanded Industry Presence, Including First-Ever TIFF The Market Panel Toronto Film SchoolCurry Barker, the obsession of Hollywood, returns to TIFF for film festival victory lap The Globe and Mail",,Google News Entertainment,7,ENTERTAINMENT,,2026-09-11T12:55:00+00:00,2026-09-11T22:24:21.800318+00:00,en,43.5,26,40,55,46.3,474a2fce,False,True
